"","Attr27","Attr34","Attr46","Attr58","Attr56","Attr24","target"
"30063",0.82452,0.42015,1.4009,0.9244,0.075602,0.33582,"0"
"30064",-3.37229990101828,1.4476,0.57958,0.37921,0.63595,-0.22088,"0"
"30065",1.4913,7.7742,0.188,0.69769,0.32062,0.1326,"1"
"30066",0.68419,0.30075,1.6883,0.92508,0.07492,0.37348,"0"
"30067",0.50808,0.40639,0.58794,0.95885,0.041145,0.1996,"0"
"30068",0,0.72319,3.966,0.56506,0.44474,-0.071702,"0"
"30069",0,3.4655,1.7385,0.63391,0.42342,0.35318,"0"
"30070",-5.01529473701979,-0.19376,0.034161,1.2122,-0.21224,-0.35375,"1"
"30071",0,0.89005,0.61464,0.92768,0.099293,-0.19409,"0"
"30072",21.885,5.415,2.4403,0.9546,0.0061548,0.2686,"0"
"30073",23.185,4.1407,0.69445,0.89216,0.11288,0.68991,"0"
"30074",0.097192,2.8472,0.14215,1.0027,0.005927,0.016559,"0"
"30075",-0.55486,-0.37927,0.63232,1.0387,-0.038669,0.019658,"0"
"30076",1614.11505168258,15.404,2.4785,1.0044,-0.0043614,-0.026775,"0"
"30077",2.5718,3.8158,1.2641,0.97686,0.038541,0.18556,"0"
"30078",1.1292,0.33353,0.74793,0.8978,0.1022,0.31213,"0"
"30079",2.213,4.2323,0.86984,0.97505,0.031438,0.42851,"0"
"30080",0.41114,0.16665,0.64954,0.95352,0.04648,0.39882,"0"
"30081",5.9377,6.6738,1.7798,0.94892,0.060679,0.91642,"0"
"30082",8.9755,2.7688,1.0816,0.89152,0.11911,0.33684,"0"
"30083",-6.9872,-0.018603,0.29022,2.3083,-1.3083,-0.079202,"0"
"30084",14.277,2.9574,2.9012,0.59373,0.41521,0.53613,"0"
"30085",0.91425,0.30328,0.86965,0.90337,0.096626,0.10419,"0"
"30086",1155.1,4.6822,2.9851,0.82203,0.17582,0.73988,"0"
"30087",62.65,2.1241,1.0365,0.75692,0.24446,0.60438,"0"
"30088",1.4685,1.6744,1.4928,0.87103,0.12897,0.39458,"0"
"30089",1000.90667739972,0.055691,0.3441,0.99908,0.00092,0.000743,"1"
"30090",0.81287,0.30524,1.1227,0.93822,0.061776,0.20062,"0"
"30091",1.1531,0.61049,1.1543,0.89685,0.10315,0.29689,"0"
"30092",38.786,1.5862,0.57013,0.92327,0.055608,0.091285,"1"
"30093",47.68,11.45,1.4987,0.90053,0.086182,1.0051,"0"
"30094",4.6452,3.4347,1.1298,0.88013,0.14918,0.25862,"0"
"30095",1.8447,4.9026,1.0629,0.98169,0.024621,0.18763,"0"
"30096",3.6667,4.5608,1.2318,1.001,0.011999,0.067704,"0"
"30097",0.6783,0.18672,0.55193,0.95015,0.049847,0.17236,"0"
"30098",-0.4366,-0.080885,0.36622,1.048,-0.047975,-0.065716,"0"
"30099",-0.23287,-0.08986,0.98925,1.0008,-0.00079408,0.021905,"0"
"30100",-10.641,2.9304,0.38449,1.1114,-0.13129,-0.085354,"0"
"30101",-2.3588,-2.4649,5.1869,1.3155,-0.3155,0.33802,"0"
"30102",5.5873,4.4642,0.58686,0.95161,0.049053,0.057678,"0"
"30103",-1.4609,0.91036,0.22412,1.2191,-0.11916,-0.31862,"0"
"30104",0.84029,2.9445,0.78342,0.93918,0.072238,0.15546,"0"
"30105",0.22655,0.055755,0.62905,0.97858,0.021424,0.036656,"0"
"30106",12.839,19.867,6.8904,0.82003,0.10589,0.32789,"0"
"30107",20.12,14.212,1.7179,0.96689,0.032455,0.95626,"0"
"30108",1.5549,3.4239,0.61233,0.98291,0.054536,0.17292,"0"
"30109",0.19825,0.058658,0.78085,1,-2.4e-05,-0.003356,"0"
"30110",-302.81227666254,15.187,13.516,1.061,-0.060875,-0.057718,"0"
"30111",1.0244,0.36022,0.58893,0.91514,0.084865,0.50101,"0"
"30112",150.475644404415,9.7082,2.7324,0.56594,0.43769,1.407,"0"
"30113",15.297,2.5092,1.7768,0.67498,0.31931,0.171089860560005,"0"
"30114",0.79363,2.3836,1.8305,0.92913,0.070868,0.97464,"0"
"30115",1.8553,0.38248,1.7204,0.84518,0.15482,0.53858,"0"
"30116",0,0.5446,0.41614,0.75272,0.2571,0.026334,"0"
"30117",8.0158,1.1421,0.35419,0.90074,0.050601,0.29242,"0"
"30118",42.464,4.2745,2.6414,0.89019,0.11535,0.44372,"0"
"30119",97.218,12.759,3.5801,0.75967,0.23776,0.51817,"0"
"30120",11.653,2.1165,1.5861,0.69834,0.30921,0.30526,"0"
"30121",1.2825,1.3315,4.5845,0.89526,0.10474,0.29314,"0"
"30122",1.8401,0.21112,1.1417,0.86554,0.13446,0.14555,"0"
"30123",0.62574,0.19576,1.0037,0.93509,0.064908,0.2997,"0"
"30124",-22.37,5.8981,0.95952,1.1573,-0.15919,-0.34115,"0"
"30125",0.57478,1.44,0.95943,1.0139,0.035528,-0.11492,"0"
"30126",1.7279,3.2695,2.5574,0.85006,0.14994,0.4078,"0"
"30127",0.32096,0.37129,3.809,0.95252,0.047485,0.28379,"0"
"30128",0,40.728,10.602,0.84521,0.15928,0.52185,"0"
"30129",1.6122,0.37623,1.5155,0.8822,0.1178,0.24495,"0"
"30130",2.003,1.1806,3.2378,0.80507,0.19493,0.5589,"0"
"30131",2568.5,8.4331,3.907,0.83871,0.16599,0.52114,"0"
"30132",0.56257,1.1425,1.7007,0.94743,0.052569,0.13547,"0"
"30133",0.49262,0.51709,5.0229,1.0621,-0.06213,0.1265,"0"
"30134",4.4003,1.7699,0.56335,0.74887,0.26662,0.20249,"0"
"30135",3.817,3.343,1.8757,0.85798,0.17354,0.23563,"0"
"30136",78.526,23.175,0.16539,0.95647,0.044092,0.56604,"0"
"30137",4.5499,4.2601,0.36494,0.97558,0.031676,0.24295,"0"
"30138",0.44812,0.33168,3.4797,0.89794,0.10206,0.38223,"0"
"30139",1.2528,1.7361,0.27125,0.99358,0.026755,0.088638,"0"
"30140",1.0701,0.28111,0.58827,0.90493,0.095072,0.17194,"0"
"30141",-19.646,4.7982,1.0894,1.1867,-0.17953,-0.42765,"0"
"30142",12993,6.062,1.4925,0.94883,0.05111,0.48578,"0"
"30143",-0.54041,-0.12578,0.24088,1.0337,-0.033717,-0.32047,"0"
"30144",0.869,0.72353,0.39905,0.99748,0.010099,0.001407,"0"
"30145",0.70032,0.18523,0.65778,0.92536,0.074644,0.065464,"0"
"30146",-0.12914,-0.013317,0.92391,1.0085,-0.0085495,-0.013651,"0"
"30147",14.011,5.0469,0.55768,0.94929,0.057746,0.55711,"0"
"30148",2094.6,2.8063,5.8264,0.57315,0.43948,0.25342,"0"
"30149",1.6112,3.9358,1.3326,0.97623,0.059334,0.36874,"0"
"30150",15.576,10.679,3.309,0.91111,0.079523,0.60624,"0"
"30151",-10.625,7.4949,1.0824,1.0054,-0.0089717,-0.33198,"1"
"30152",1.8588,1.2011,3.3298,0.85299,0.14701,0.63954,"0"
"30153",4.845,2.2179,0.65911,0.93657,0.043334,0.149576243642827,"0"
"30154",-0.50786,-0.38673,1.4627,1.0476,-0.047576,-0.0043989,"0"
"30155",-0.014747,-0.072104,8.3796,0.99896,0.0010385,0.45844,"0"
"30156",0.8287,1.7661,0.92033,0.85803,0.18018,0.9683,"0"
"30157",12.496,3.386,1.1145,0.96014,-0.11447,0.16621,"0"
"30158",1.4218,19.096,0.41208,0.98736,-0.005803,0.47943,"0"
"30159",4.4375,8.6609,1.9348,0.91581,0.094531,0.32526,"0"
"30160",0.7998,0.1195,0.53306,0.9431,0.0569,0.038238,"0"
"30161",18.203,6.4803,1.0119,0.85012,0.15094,0.94308,"0"
"30162",9.8878,5.1434,3.9679,1.1575,-0.1575,0.84017,"0"
"30163",1.6319,2.2388,0.72314,0.9528,0.045307,0.085861,"1"
"30164",0,0,1.1348,0.000617,0.995657841474098,0.052108,"0"
"30165",42.094,2.4483,4.2816,0.72065,0.28668,0.24867,"0"
"30166",-19.067,12.212,3.8357,1.0928,-0.094016,-0.10762,"0"
"30167",0,0.72748,0.5628,0.35129,0.65678,0.11354,"0"
"30168",3.0728,0.84921,0.84506,0.76841,0.23159,0.82242,"0"
"30169",0.94244,0.15545,0.77407,0.91255,0.087451,0.55803,"0"
"30170",22.24,3.3646,4.1725,0.88414,0.12148,0.56459,"0"
"30171",6.9615,3.9221,0.73926,0.96109,0.044637,0.39828,"0"
"30172",0,4.2687,1.07,0.8324,0.17004,0.15121,"0"
"30173",3.0044,2.7989,1.382,0.98207,0.017389,0.067775,"0"
"30174",0,2.6729,0.98113,0.67529,0.32318,0.51613,"0"
"30175",1.2103,0.69276,1.354,0.89346,0.10654,0.32865,"0"
"30176",1.4646,0.94869,3.7329,0.86261,0.13739,0.26837,"0"
"30177",5.499,7.6837,1.0258,0.95078,0.063138,0.36677,"0"
"30178",2.6701,1.3959,0.38162,0.9551,0.059859,0.17171,"0"
"30179",2.4442,4.4733,0.64905,0.99114,0.017457,0.084784,"0"
"30180",1.2804,0.17041,0.41914,0.879,0.121,-0.013699,"0"
"30181",-0.98457,-0.052103,0.26492,1.0809,-0.080882,-0.056925,"0"
"30182",1.9664,1.2544,0.50056,0.96371,0.099026,0.13672,"0"
"30183",0,5.7369,2.2311,0.80443,0.1976,0.47272,"0"
"30184",-0.36994,-0.14784,0.70874,1.0356,-0.035625,-0.012822,"0"
"30185",-0.61586,-0.34941,0.99117,1.1171,-0.11707,-0.16108,"0"
"30186",1.422,0.52314,1.3295,0.86894,0.13106,0.23015,"0"
"30187",0.58943,1.6296,0.96002,1.0225,0.035375,0.04369,"0"
"30188",1.1705,1.2314,0.098247,0.99671,0.021733,0.011727,"0"
"30189",1.0421,1.4689,1.7566,0.90901,0.090989,0.83717,"0"
"30190",0.64554,0.28766,1.0049,0.95374,0.046263,0.37964,"0"
"30191",0,8.3263,5.8075,0.73954,0.27589,0.38907,"0"
"30192",9.2197,13.257,1.7373,0.97887,0.02416,0.65722,"0"
"30193",0.30217,0.24657,0.98728,0.97028,0.029718,0.19968,"0"
"30194",1.6485,51.621,1.646,1.0016,-0.0004424,0.0082881,"0"
"30195",1096.8,8.2756,1.0054,0.93994,0.030516,0.31411,"0"
"30196",-63.506,2.1564,0.41378,1.1541,-0.21078,-0.30054,"0"
"30197",1.5509,1.7461,0.2932,0.98529,0.036633,0.085277,"0"
"30198",-2.0951,2.6349,1.1681,1.0098,-0.0491,0.029755,"0"
"30199",-0.45256,-0.022757,0.8218,1.085,-0.084973,0.0017219,"0"
"30200",7.83053660761852,2.7849,1.9961,0.95086,0.049089,0.12886,"0"
"30201",0.41762,5.2119,1.0317,0.98657,-0.0015988,0.43972,"1"
"30202",-9.9736,-0.0015528,1.2105,0.998547449275935,0.0014379795048425,-0.056621,"0"
"30203",17.388,7.1345,1.9374,0.95631,-0.077694,0.13012,"0"
"30204",7.7558,4.9844,1.7527,0.95203,0.42857,0.37876,"0"
"30205",10.7831327434815,0.090597,0.61679,0.93346,0.066536,0.018441,"1"
"30206",0,3.3595,1.5675,0.74963,0.26629,0.15114,"0"
"30207",0.1163,0.042688,0.57279,0.9901,0.009901,0.22089,"0"
"30208",6.9024,5.9891,3.3698,0.91206,0.1001,0.12326,"0"
"30209",-10.25,5.4916,0.97175,0.99627,-0.03136,0.21474,"0"
"30210",2.0089,2.4081,0.96206,0.86172,0.16702,0.16379,"0"
"30211",-0.0922907450086879,0.022895,0.79271,0.99565,0.004354,0.015297,"1"
"30212",0,5.9658,0.76551,0.72861,0.29321,0.016526,"0"
"30213",0.24005,0.061017,0.55702,1.0111,-0.011128,0.079707,"0"
"30214",2.5586,0.58862,1.6252,0.79714,0.20286,0.38075,"0"
"30215",132.71,16.481,4.6639,0.74962,0.24724,0.546589275735017,"0"
"30216",1.9572,1.3261,1.7347,0.96618,0.098234,0.039235,"0"
"30217",-0.058315,1.539,0.70958,1.2369,-0.016474,-0.1259,"0"
"30218",1.8767,1.9257,0.25021,0.97907,0.019231,0.017473,"0"
"30219",-0.65409,-0.057293,0.12104,1.1531,-0.15308,-0.12731,"0"
"30220",-2.6375,1.7182,0.76009,1.0887,-0.065537,0.034696,"0"
"30221",1.2569,2.267,1.0242,0.97667,0.072251,-0.11256,"0"
"30222",-0.1727,-0.0311,0.67528,1.0197,-0.019657,0.14654,"0"
"30223",0,3.1135,0.31362,0.79495,0.2136,0.11626,"0"
"30224",1.6023,0.69245,0.80545,0.92079,0.079209,1.0392,"0"
"30225",55.264,7.4297,6.0868,0.95547,-0.35919,0.11554,"0"
"30226",0.18201,0.076336,1.3694,0.98625,0.013748,0.082124,"0"
"30227",7.4639,3.3387,0.55542,0.89717,0.11035,0.5301,"0"
"30228",0.31355,0.059308,0.16879,0.97193,0.028066,0.065996,"0"
"30229",2.0005,1.303,3.0388,0.94766,0.079513,0.037035,"0"
"30230",6.3103,1.8627,1.3747,0.73401,0.27018,0.35303,"0"
"30231",19.593,2.0716,1.2905,0.70427,0.27633,0.47944,"0"
"30232",0.54217,0.097447,2.8469,0.95114,0.048861,0.10353,"0"
"30233",0.67183,0.2087,1.3981,0.93716,0.062837,-0.26226,"0"
"30234",6.5595,4.1293,0.92174,0.96918,0.015244,0.35903,"0"
"30235",76.426,18.891,5.1157,0.81453,0.19012,1.0042,"0"
"30236",-1.8912,1.2215,1.7742,1.1261,-0.14027,0.027977,"0"
"30237",0.046446,0.030655,0.56209,0.99694,0.0030648,-0.0012378,"0"
"30238",0.030728,2.3614,0.22971,1.168,0.0041041,-0.34706,"0"
"30239",5.1347,2.1144,0.99552,0.9212,0.096194,0.319286525551057,"0"
"30240",-0.036488,-0.0079674,0.17893,0.983,0.017004,0.39655,"0"
"30241",15.356,5.7906,1.877,0.86142,0.14238,0.67262,"0"
"30242",-0.10197,0.041639,0.054219,2.0308,-0.58062259617172,-0.075207,"1"
"30243",1.5499,19.731,54.04,0.86623,0.13377,0.44469,"0"
"30244",10.851,2.4793,0.27978,0.87585,0.13687,0.44322,"0"
"30245",0.076341,0.048297,4.1119,0.99002,0.009984,0.26618,"0"
"30246",9.7627,2.7999,0.45072,0.89527,0.10834,0.22334,"0"
"30247",0.9864,3.058,0.78955,0.96532,0.043058,0.043421,"0"
"30248",6.9242,11.947,1.1435,0.95087,0.041177,0.51504,"0"
"30249",3.3967,1.4399,2.0286,0.86305,0.14833,0.1105,"0"
"30250",2.554,1.3334,3.3515,0.79763,0.20237,0.40878,"0"
"30251",14.137,4.4165,1.0645,0.92763,0.084288,0.18891,"0"
"30252",0.8125,7.2582,1.1496,0.97551,0.0092291,0.15441,"0"
"30253",0.72382,0.16807,0.76097,0.92325,0.076755,-0.26557,"0"
"30254",0.48533,1.587,0.23808,1.0546,0.051222,0.071021,"0"
"30255",0,4.1614,1.9007,0.89943,0.12285,0.21633,"0"
"30256",0,3.3094,0.84522,0.80699,0.21112,0.40865,"0"
"30257",0.61398,0.26211,0.73744,0.94427,0.055733,0.35188,"0"
"30258",158.11,15.609,15.875,0.79615,0.20314,0.33963,"0"
"30259",-0.15554,-0.15409,1.9083,1.0202,-0.020189,-0.1782,"0"
"30260",6.3741,5.2681,4.4989,0.92984,0.084774,0.3868,"0"
"30261",-996.962676784,9.3383,0.84945,1.1585,-0.15873,-0.15134,"0"
"30262",0,2.2647,3.4156,0.82002,0.18278,-0.098502,"0"
"30263",2.6782,3.4089,0.51992,0.97235,0.045884,0.079606,"0"
"30264",1.7198,1.8983,0.14403,0.98173,0.024868,0.078022,"0"
"30265",6.894,18.889,5.5195,0.96553,0.03906,0.35807,"0"
"30266",0.68226,0.22442,0.39123,0.94089,0.059113,0.12995,"0"
"30267",0.31597,0.18475,0.90464,0.9692,0.030804,0.18618,"0"
"30268",1.3895,0.82179,0.87504,0.81177,0.22631,0.58778,"0"
"30269",-5.9097,-0.62556,0.66538,1.1122,-0.11217,-0.7621,"0"
"30270",0.21246,0.083085,0.51087,0.97856,0.021442,0.073655,"0"
"30271",-0.75292,2.7848,0.47195,1.0699,-0.034382,-0.070319,"0"
"30272",1.9993,0.85407,1.7597,0.88454,0.11546,0.76584,"0"
"30273",1212.23760626841,8.1722,3.6317,0.91168,0.0642,0.12749,"0"
"30274",1.1601,2.7979,0.35956,1.0152,0.007605,0.009674,"0"
"30275",1.091,0.34493,0.87364,0.90792,0.092081,0.23291,"0"
"30276",43.939,6.0623,3.5426,0.81181,0.21008,0.66951,"0"
"30277",0,1.2839,1.4092,0.16753,0.8405,0.86007,"0"
"30278",0.28568,3.4331,0.28064,1.1608,0.064213,0.25507,"0"
"30279",0.23506,0.088796,0.84232,0.97475,0.025252,0.045215,"0"
"30280",2.1248,2.8717,1.2611,0.68788,0.32359,0.047599,"1"
"30281",16.824,1.3762,1.5085,0.78881,0.18769,0.40753,"0"
"30282",0.69202,0.13928,0.84875,0.93744,0.062555,0.19209,"0"
"30283",2.4995,0.89407,1.1434,0.79559,0.20441,1.725,"0"
"30284",0.74789,1.8311,0.73143,0.99115,0.041284,0.12829,"0"
"30285",1.2572,1.3561,0.10528,0.99464,0.012826,-0.10099,"0"
"30286",0.70371,0.26597,0.7503,0.92061,0.079393,0.31475,"0"
"30287",1.6294,1.1488,1.9571,0.8523,0.1477,0.73512,"0"
"30288",117.132940859006,5.24804904292965,2.11560965694774,0.69833,-0.31594,0.39797,"0"
"30289",0,0.98927,0.55862,0.80005,0.20698,-0.011218,"0"
"30290",0.34183,0.21633,2.5915,0.96596,0.034039,0.60614,"0"
"30291",13.048,3.9585,1.1738,0.97971,0.029173,0.22702,"0"
"30292",0,9.2354,4.5595,0.6399,0.39555,-0.10923,"0"
"30293",2.8228,13.731,4.3364,0.91828,0.088462,0.69557,"0"
"30294",3.0912,1.1121,1.9845,0.70082,0.31424,0.080687,"0"
"30295",1.225,0.48219,1.7221,0.902,0.098,0.33128,"0"
"30296",1.4216,1.7512,6.11,0.87631,0.12369,0.45214,"0"
"30297",3.2828,2.4793,1.1731,0.95311,0.082734,0.091921,"0"
"30298",6.8898,6.5198,1.6617,0.98399,0.010261,0.016838,"0"
"30299",0.96145,0.78176,1.9154,0.99749,0.002514,0.16099,"0"
"30300",1.5346,0.80238,1.1555,0.96997,0.083029,-0.009763,"0"
"30301",64.406,9.57,2.2355,0.83546,0.16947,0.99262,"0"
"30302",1.8008,1.1818,1.5706,0.96844,0.038742,-0.003398,"0"
"30303",-3106.7,11.8515490458843,4.04449932898738,0.86712,0.15412,0.19092,"0"
"30304",0.70711,0.47318,1.616,0.92535,0.074649,0.15334,"0"
"30305",16.781,4.9276,1.3806,0.93335,0.98717,0.32403,"0"
"30306",0,8.1872,4.6162,0.67847,0.34016,0.60037,"0"
"30307",203.21,8.0322,2.6364,0.78793,0.2032,0.90346,"0"
"30308",0.40978,0.12569,0.70766,0.95452,0.045479,0.083329,"0"
"30309",0.92763,0.81349,3.6053,0.90963,0.090365,0.30845,"0"
"30310",3.4582,1.4176,1.4162,0.582,0.47489,0.37796,"0"
"30311",1.0428,0.27274,0.91377,0.89683,0.10317,0.071725,"0"
"30312",29.055,3.345,0.36129,0.89687,0.10439,0.8171,"0"
"30313",2.7155,3.1022,0.92697,0.93317,0.065871,0.14532,"0"
"30314",3.2133,0.55861,0.28099,0.74982,0.25018,0.33852,"0"
"30315",1.759,1.0114,1.4296,0.84997,0.15003,0.37562,"0"
"30316",-0.8196,3.6974,1.0219,1.018,-0.019425,-0.085132,"1"
"30317",-0.51434,5.6142,0.71356,1.0204,-0.0066769,-0.052629,"0"
"30318",139.41,3.232,2.33,0.95399,0.034024,0.20182,"0"
"30319",16.182,1.7295,2.0084,0.89206,0.10254,0.24496,"0"
"30320",178.5,8.6339,2.1632,0.66059,0.34325,0.92046,"0"
"30321",0.24683,0.0938,0.51417,0.96359,0.036409,-0.034199,"0"
"30322",1.2312,9.1976,0.64719,0.98487,0.018765,0.076692,"0"
"30323",0.89194,3.1705,0.69832,0.99069,0.029827,0.085022,"0"
"30324",0.05812,2.6542,0.45909,1.0227,-0.054697,-0.25164,"0"
"30325",0.16206,0.029695,0.65621,0.99712,0.00288,0.09759,"0"
"30326",20.518,9.1328,2.5833,0.88193,0.113,0.34251,"0"
"30327",-10,-19.016,40.6032617803562,1.80593632642878,-0.805947138217267,0.050298,"0"
"30328",4.2381,0.654,1.3234,0.71158,0.28842,0.53059,"0"
"30329",-24.908,5.6945,0.78587,1.0225,-0.36185,-0.023076,"0"
"30330",3.8807,1.8183,0.75039,0.72122,0.27878,0.89777,"0"
"30331",4.3781,2.9781,0.62134,0.96735,-0.18918,0.062555,"0"
"30332",-2.2024,0.027182,0.15782,3.51778949922252,-2.7045,-1.3652,"0"
"30333",1.6332,0.59092,2.0377,0.87233,0.12767,0.38784,"0"
"30334",0.21842,0.58807,1.0915,0.55371,0.51962,0.004606,"0"
"30335",0.93097,1.338,0.40275,0.9867,-0.053127,0.018002,"0"
"30336",0,1.7051,0.60689,0.91605,0.17531,0.20558,"0"
"30337",369.27,12.0084003546163,3.84938284331691,0.95169,0.036768,0.20135927400579,"0"
"30338",1.3813,6.0772,0.85959,0.98946,0.0065045,0.10366,"0"
"30339",4.1265,6.0301,9.4452,0.88534,0.12028,0.13987,"0"
"30340",8.7015,1.349,0.77587,0.97545,0.037743,0.015222,"0"
"30341",-8.033,2.2391,0.41552,1.1133,-0.13186,-0.58834,"0"
"30342",1170.4,5.8286,1.3785,0.81014,0.1793,0.89904,"0"
"30343",1.32,2.1196,4.7592,0.88731,0.11269,1.0489,"0"
"30344",9.3602,8.531,1.6972,0.95383,0.053251,0.12615,"0"
"30345",1.76,1.5282,1.0911,0.96848,0.060406,-0.083807,"0"
"30346",6.0614,3.7,1.4802,0.87916,0.15,0.39922,"0"
"30347",7.178,3.7179,1.1601,0.97053,0.030507,0.17903,"0"
"30348",3.7531,5.0795,2.2848,0.97507,0.028351,0.11723,"0"
"30349",-1.5477,12.071,0.24402,1.01,-0.00025923,-0.098148,"1"
"30350",4801.1,11.268,3.7907,0.86108,0.12751,0.84426,"0"
"30351",0.87308,0.18194,0.61093,0.90994,0.090058,0.11408,"0"
"30352",7.0214,8.0058,1.0985,0.9688,0.036764,0.22594,"0"
"30353",-4.7985,-0.15042,0.59307,1.2223,-0.22227,-0.055464,"0"
"30354",0,0,1.3045,0.003775,0.991315791849368,0.26218,"0"
"30355",2.4866,0.17029,0.6524,0.78131,0.21869,0.099784,"0"
"30356",9.3196,26.206,16.794,0.95322,-0.0011138,0.020947,"0"
"30357",2460,12.809,3.4691,0.85076,0.14141,0.8356,"0"
"30358",79.852,9.9922,2.1275,0.91154,0.077335,0.52166,"0"
"30359",8.1913,4.7484,1.2776,0.94644,0.060555,0.271634017288292,"0"
"30360",8.7302,3.1652,0.73677,0.92248,0.07797,0.17109,"0"
"30361",1.2229,2.5844,0.69781,1.0502,-0.035598,0.040536,"0"
"30362",1.1476,0.69257,4.225,0.91424,0.085761,0.13637,"0"
"30363",103.84,3.3071,2.1761,0.81067,0.19913,0.429112306940196,"0"
"30364",5.3927,2.1165,0.66597,0.97504,0.023785,0.10153,"0"
"30365",41.592,5.0062,2.2556,0.83299,0.17622,0.58532,"0"
"30366",0,3.9219,1.0347,0.86474,0.15774,0.1822,"0"
"30367",0.45149,0.6595,3.8414,0.9823,0.017702,0.23395,"0"
"30368",0.68789,5.2591,1.1216,1.004,0.0082582,-0.028726,"0"
"30369",0.42034,0.092786,0.46472,0.97189,0.02811,-0.088209,"0"
"30370",4.0536,4.5222,2.7274,0.88298,0.12328,0.3103,"0"
"30371",0,1.9721,0.73991,0.93745,0.076868,-0.18961,"0"
"30372",7.2437,1.8847,0.81443,0.92936,0.069918,0.14292756221097,"0"
"30373",0,0.00020814,1.2253,0.0025163,0.99989,0.33282,"0"
"30374",0.99323,0.53469,1.0964,0.92386,0.076137,0.38609,"0"
"30375",1.3223,4.7075,0.2281,0.98986,0.0069905,0.18675,"0"
"30376",1945.7,4.3303,1.676,0.92134,0.73992,0.2088,"0"
"30377",1.5596,0.081538,0.41162,0.87557,0.12443,0.0086566,"0"
"30378",13.969,0.051576,1.4903,0.4073,0.5927,0.031773,"0"
"30379",4.0748,3.3187,0.37199,0.97633,0.034743,0.041099,"0"
"30380",15.135,9.2251,0.40452,0.95885,0.047042,0.54235,"0"
"30381",4.9698,3.4625,0.91217,0.98322,-0.001592,0.12616,"0"
"30382",85.58,7.8282,0.62027,0.62631,0.38319,1.747,"0"
"30383",4.7541,5.1874,3.7621,0.96621,0.052906,0.040371,"0"
"30384",0.54972,0.17982,1.2699,0.97355,0.026449,0.11409,"0"
"30385",5.3521,4.2197,1.112,0.9831,0.021877,-0.1569,"0"
"30386",1.0208,1.387,0.63445,0.97526,0.1156,0.10005,"0"
"30387",57.353,13.109,4.7629,0.84712,-0.010064,0.22735,"0"
"30388",-2.0588,6.0656,1.3674,1.0334,-0.025776,-0.05815,"0"
"30389",32.846661445093,1.5192,1.6158,0.83799,0.16201,0.40312,"1"
"30390",-67.555,8.4809,1.7301,1.2048,0.10368,-0.77583,"0"
"30391",1.4686,1.9236,0.61712,0.98538,0.04729,-0.04185,"0"
"30392",31.802,4.766,1.2462,0.88856,0.068529,0.29583,"0"
"30393",-0.90705,-0.24396,0.95402,1.0976,-0.097568,0.097372,"0"
"30395",-0.13551,-0.050236,0.36625,1.0209,-0.02091,0.044427,"0"
"30396",269.13,7.4048,1.1795,0.61714,0.40148,1.0292,"0"
"30397",0,3.5259,1.8777,1.0736,-0.070815,-0.080242,"0"
"30398",89.294,5.6577,1.8807,0.89232,0.059535,0.60367,"0"
"30399",0.046143,0.011484,0.59979,1.1119,-0.11186,-0.24615,"0"
"30400",1.8187,1.2196,4.083,0.84348,0.15652,0.2814,"0"
"30401",-0.025265,-0.027852,1.4226,0.93256,0.067438,-0.24469,"0"
"30402",132.26,1.1616,1.2043,0.97956,0.0206,0.075742,"0"
"30403",0.60112,0.2114,1.2657,0.96405,0.035951,0.21614,"0"
"30404",3.6027,1.0097,1.7511,0.73776,0.26224,0.57748,"0"
"30405",-13.232,-0.027096,0.018336,0.50775,0.49225,-0.29666,"0"
"30406",14.561,7.4953,1.2603,0.98777,0.014283,0.15224,"0"
"30407",173.13,8.4402,2.7863,0.7727,0.23745,0.73771,"0"
"30408",7.6765,9.3876,6.6582,0.92887,0.060497,0.10946,"0"
"30409",-4.1502,1.0455,6.3888,0.34772,0.62046,-0.19451,"1"
"30410",0.46561,0.45705,5.0145,0.86664,0.13336,0.36512,"0"
"30411",2.1129,1.0535,0.68148,0.82677,0.17323,0.68619,"0"
"30412",-5.382,0.97168,0.39003,1.1103,-0.094289,-0.20724,"0"
"30413",-658.5459079448,0.02114,0.55243,1.0007,-0.00067544,-0.046672,"1"
"30414",0.24227,1.4927,1.2234,1.0266,0.065187,0.028008,"0"
"30415",0.62425,0.11619,0.64877,0.93238,0.067615,-0.0060562,"0"
"30416",16.5576859612609,0.10843,0.71936,0.93947,0.060528,0.063088,"1"
"30417",8.5654,0.91835,0.8089,0.57762,0.43455,0.18757,"0"
"30418",0.5106,0.24106,0.50043,0.95136,0.048644,0.27653,"0"
"30419",-0.57225,2.8211,0.89661,1.041,0.060897,-0.074967,"0"
"30420",2.112,3.0405,0.29972,0.9767,0.039731,0.38836,"0"
"30421",0.22949,1.7432,0.54208,1.0574,0.0089844,-0.09599,"0"
"30422",1.6958,0.50687,0.34263,0.86877,0.13123,0.47698,"0"
"30423",0.7259,0.31651,2.5494,0.92127,0.07873,0.1046,"0"
"30424",68.726,7.2743,1.6752,0.93962,0.047863,0.38399,"0"
"30425",0.075868,0.052056,0.94791,0.99165,0.008353,0.1465,"0"
"30426",20.156,3.2982,1.3572,0.83407,0.2341,0.74121,"0"
"30427",0.59574,0.39293,6.8031,0.94597,0.054032,0.14696,"0"
"30428",-3.3766,0.8968,0.17739,1.1742,-0.25753,-0.32362,"0"
